String,Double,Double,String,Double,Double,Double,Double,Double
DateTime,SpotPrice_RRP,TotalDemand,WeatherType,Temperature,WindSpeed,Cloud,Humidity,Rain
2025/3/9 14:00,23.6,6243.87,晴,24.85,5,0,70.5,0
2025/3/9 14:30,46.12,6548.1,多云,25.2,5,60,69,60
2025/3/9 15:00,64.8,6988.76,多云,24.55,5,60,71.5,60
2025/3/9 15:30,60.62,7304.83,晴,23.9,5,0,74,0
2025/3/9 16:00,58.98,7561.42,晴,23.95,5,0,73,0
2025/3/9 16:30,13.66,7832.7,晴,24,4.5,0,72,0
2025/3/9 17:00,41.78,8222.9,晴,23.65,4,0,72.5,0
2025/3/9 17:30,63.48,8643.85,晴,23.3,3.5,0,73,0
2025/3/9 18:00,94.37,9082.32,晴,23.3,3,0,74,0
2025/3/9 18:30,100.76,9058.92,晴,23.3,2.5,0,75,0
2025/3/9 19:00,83.09,8839.26,晴,23.25,2,0,75.5,0
2025/3/9 19:30,71.78,8738.73,晴,23.2,2,0,76,0
2025/3/9 20:00,58.61,8723.52,晴,22.6,2,0,78,0
2025/3/9 20:30,68.79,8636.72,多云,22,2,50,80,50
2025/3/9 21:00,67.62,8421.19,多云,21.7,2,50,81.5,50
2025/3/9 21:30,83.49,8200.13,晴,21.4,1.5,0,83,0
2025/3/9 22:00,85.17,8056.58,晴,21.55,1,0,83,0
2025/3/9 22:30,85.16,7937.52,晴,21.7,3,0,83,0
2025/3/9 23:00,81.99,7783.87,晴,21.85,5,0,81.5,0
2025/3/9 23:30,78.49,7535.35,阴,22,5.5,90,80,90
2025/3/10 0:00,77.11,7261.08,阴,22.5,6,90,81,90
2025/3/10 0:30,82.46,7064.09,晴,23,7,0,82,0
2025/3/10 1:00,81.11,6882.5,晴,23.6,8,0,76.5,0
2025/3/10 1:30,74.12,6675.55,晴,24.2,8,0,71,0
2025/3/10 2:00,68.24,6554.7,晴,24.9,8,0,68,0
2025/3/10 2:30,75.06,6569.95,阴,25.6,7.5,90,65,90
2025/3/10 3:00,77.19,6674.57,阴,25.65,7,90,64.5,90
2025/3/10 3:30,72.35,6518.75,晴,25.7,6.5,0,64,0
2025/3/10 4:00,61.3,6365.32,晴,25.8,6,0,63,0
2025/3/10 4:30,69.07,6522.26,晴,25.9,7,0,62,0
2025/3/10 5:00,63.89,6735.9,晴,26.4,8,0,60.5,0
2025/3/10 5:30,76.79,7107.68,阴,26.9,8,90,59,90
2025/3/10 6:00,80.26,7525.73,阴,27,8,90,57,90
2025/3/10 6:30,87.37,7909.01,晴,27.1,7.5,0,55,0
2025/3/10 7:00,88.52,8120.95,晴,26.65,7,0,59,0
2025/3/10 7:30,86.03,8256.61,晴,26.2,6.5,0,63,0
2025/3/10 8:00,79.07,8261.15,晴,25.9,6,0,64,0
2025/3/10 8:30,66.21,8239.65,阴,25.6,6,90,65,90
2025/3/10 9:00,83.1,8191.87,阴,25.15,6,90,68.5,90
2025/3/10 9:30,81.62,8221.6,晴,24.7,6,0,72,0
2025/3/10 10:00,66.88,8143.4,晴,24.8,6,0,70.5,0
2025/3/10 10:30,76.23,8126.94,晴,24.9,5,0,69,0
2025/3/10 11:00,71.81,8028.79,晴,24.1,4,0,72,0
2025/3/10 11:30,68.13,8081.35,阴,23.3,4,90,75,90
2025/3/10 12:00,84.21,8109.69,阴,23.15,4,90,74.5,90
2025/3/10 12:30,63.29,7983.08,晴,23,4,0,74,0
2025/3/10 13:00,57.64,8108.73,晴,22.75,4,0,76.5,0
2025/3/10 13:30,64.44,8230.26,晴,22.5,4,0,79,0
2025/3/10 14:00,78.77,8296.36,晴,22.55,4,0,79.5,0
2025/3/10 14:30,68.84,8462.87,阴,22.6,4,90,80,90
2025/3/10 15:00,75.82,8517.34,阴,22.75,4,90,80.5,90
2025/3/10 15:30,76.79,8538.03,晴,22.9,4,0,81,0
2025/3/10 16:00,62.56,8664.49,晴,22.9,4,0,81,0
2025/3/10 16:30,75.42,8927.88,晴,22.9,3.5,0,81,0
2025/3/10 17:00,76.05,9209.48,晴,22.75,3,0,81.5,0
2025/3/10 17:30,73.1,9031.85,阴,22.6,2,100,82,100
2025/3/10 18:00,88.76,9023.07,阴,22.2,1,100,84.5,100
2025/3/10 18:30,89.75,8942.94,晴,21.8,1.5,0,87,0
2025/3/10 19:00,87.1,8982.95,晴,21.45,2,0,90,0
2025/3/10 19:30,80.08,8894.88,晴,21.1,2.5,0,93,0
2025/3/10 20:00,77.77,8765.14,晴,20.85,3,0,93.5,0
2025/3/10 20:30,71.84,8485.51,小雨,20.6,4,100,94,100
2025/3/10 21:00,62.5,8303.15,小雨,20.65,5,100,94.5,100
2025/3/10 21:30,71.39,8062.98,晴,20.7,3.5,0,95,0
2025/3/10 22:00,81.69,8113.24,晴,20.75,2,0,95.5,0
2025/3/10 22:30,76.89,7972.96,晴,20.8,3.5,0,96,0
2025/3/10 23:00,74.55,7687.14,晴,21,5,0,96,0
2025/3/10 23:30,73.11,7571.01,阴,21.2,4.5,100,96,100
2025/3/11 0:00,70.15,7387.45,阴,21.15,4,100,96.5,100
2025/3/11 0:30,76.74,7236.22,晴,21.1,4.5,0,97,0
2025/3/11 1:00,67.88,7074.63,晴,21.3,5,0,96.5,0
2025/3/11 1:30,78.5,6807.39,晴,21.5,5,0,96,0
2025/3/11 2:00,70.2,6664.89,晴,21.5,5,0,95.5,0
2025/3/11 2:30,81.35,6635.39,中雨,21.5,5,100,95,100
2025/3/11 3:00,81.53,6581.58,中雨,21.55,5,100,94,100
2025/3/11 3:30,77.47,6568.28,晴,21.6,5,0,93,0
2025/3/11 4:00,77.86,6544.25,晴,21.65,5,0,92.5,0
2025/3/11 4:30,91.09,6678.15,晴,21.7,5.5,0,92,0
2025/3/11 5:00,105.52,6890.42,晴,21.8,6,0,92,0
2025/3/11 5:30,108.15,7274.34,阴,21.9,6.5,100,92,100
2025/3/11 6:00,139.54,7859.76,阴,22.2,7,100,91,100
2025/3/11 6:30,187.26,8261.06,晴,22.5,6.5,0,90,0
2025/3/11 7:00,186.06,8463.2,晴,22.5,6,0,88,0
2025/3/11 7:30,88.46,8553.7,晴,22.5,6.5,0,86,0
2025/3/11 8:00,97.13,8534.35,晴,22.5,7,0,85,0
2025/3/11 8:30,78.12,8495.88,阴,22.5,6.5,100,84,100
2025/3/11 9:00,45.34,8457.71,阴,21.6,6,100,87.5,100
2025/3/11 9:30,33.96,8245.76,晴,20.7,5.5,0,91,0
2025/3/11 10:00,88.87,7921.49,晴,20.75,5,0,91,0
2025/3/11 10:30,59.18,7879.64,晴,20.8,4,0,91,0
2025/3/11 11:00,39.94,7818.26,晴,20.75,3,0,92,0
2025/3/11 11:30,85.05,7891.69,阴,20.7,1.5,100,93,100
2025/3/11 12:00,68.51,7720.54,阴,20.35,0,100,94,100
2025/3/11 12:30,68.16,7596.4,晴,20,1.5,0,95,0
2025/3/11 13:00,50.65,7532.04,晴,19.8,3,0,95,0
2025/3/11 13:30,71.57,7562.49,晴,19.6,2.5,0,95,0
2025/3/11 14:00,75.04,7699.22,晴,19.95,2,0,95,0
2025/3/11 14:30,59.13,7651.99,小雨,20.3,2,90,95,90
2025/3/11 15:00,71.51,7673.37,小雨,20.5,2,90,94.5,90
2025/3/11 15:30,62.68,7881.12,晴,20.7,3,0,94,0
2025/3/11 16:00,16.36,8174.29,晴,20.7,4,0,93,0
2025/3/11 16:30,39.88,8466.61,晴,20.7,3,0,92,0
2025/3/11 17:00,65.95,8765.9,晴,20.55,2,0,93,0
2025/3/11 17:30,81.24,8933.55,阴,20.4,1.5,100,94,100
2025/3/11 18:00,116.99,9087.77,阴,20.4,1,100,94.5,100
2025/3/11 18:30,127.86,9113.68,晴,20.4,1.5,0,95,0
2025/3/11 19:00,116.27,9011.29,晴,20.25,2,0,94.5,0
2025/3/11 19:30,88.43,8861.63,晴,20.1,1,0,94,0
2025/3/11 20:00,65.34,8708.98,晴,20,0,0,94.5,0
2025/3/11 20:30,77.89,8426.33,小雨,19.9,0,100,95,100
2025/3/11 21:00,79.05,8151.89,小雨,19.65,0,100,95,100
2025/3/11 21:30,80.43,8035.28,晴,19.4,1.5,0,95,0
2025/3/11 22:00,80.76,7952.39,晴,19.4,3,0,95,0
2025/3/11 22:30,81.43,7776.48,晴,19.4,3.5,0,95,0
2025/3/11 23:00,77.65,7608.13,晴,19.45,4,0,95,0
2025/3/11 23:30,84.08,7465.7,多云,19.5,3,75,95,75
2025/3/12 0:00,85.07,7339.97,多云,19.4,2,75,95.5,75
2025/3/12 0:30,80.4,7175.64,晴,19.3,2,0,96,0
2025/3/12 1:00,74.96,6960.47,晴,19.8,2,0,96,0
2025/3/12 1:30,74.27,6782.99,晴,20.3,2.5,0,96,0
2025/3/12 2:00,78.99,6655.22,晴,20.8,3,0,92.5,0
2025/3/12 2:30,82.48,6622.7,小雨,21.3,4,75,89,75
2025/3/12 3:00,81.26,6522.98,小雨,21.9,5,75,87.5,75
2025/3/12 3:30,81.8,6572.97,晴,22.5,4.5,0,86,0
2025/3/12 4:00,76.94,6558.26,晴,22.8,4,0,84,0
2025/3/12 4:30,77.34,6782.01,晴,23.1,4.5,0,82,0
2025/3/12 5:00,76.75,6963.58,晴,23.1,5,0,81,0
2025/3/12 5:30,81.24,7364.9,多云,23.1,5,75,80,75
2025/3/12 6:00,86.82,7812.19,多云,23.45,5,75,78.5,75
2025/3/12 6:30,112.26,8112.56,晴,23.8,5.5,0,77,0
2025/3/12 7:00,97.76,8124.68,晴,23.85,6,0,78.5,0
2025/3/12 7:30,77.51,8044.27,晴,23.9,5.5,0,80,0
2025/3/12 8:00,-8.97,7815.98,晴,24.8,5,0,73.5,0
2025/3/12 8:30,35.7,7653.71,阴,25.7,4.5,60,67,60
2025/3/12 9:00,78.03,7514.37,阴,25.1,4,60,69,60
2025/3/12 9:30,50.27,7336.31,晴,24.5,4,0,71,0
2025/3/12 10:00,44.85,7258.64,晴,24.9,4,0,70.5,0
2025/3/12 10:30,47.47,7208.63,晴,25.3,3.5,0,70,0
2025/3/12 11:00,64.78,7303.22,晴,25,3,0,70,0
2025/3/12 11:30,56.4,7183.67,晴,24.7,3,25,70,25
2025/3/12 12:00,57.74,7092.84,晴,24.1,3,25,72.5,25
2025/3/12 12:30,61.96,7044.83,晴,23.5,2.5,0,75,0
2025/3/12 13:00,58.35,6861.42,晴,23.1,2,0,78.5,0
2025/3/12 13:30,64.89,6783.09,晴,22.7,2.5,0,82,0
2025/3/12 14:00,61.26,6941.79,晴,22.45,3,0,83.5,0
2025/3/12 14:30,70.77,7235.65,晴,22.2,3,10,85,10
2025/3/12 15:00,88.21,7624.72,晴,22.35,3,10,84.5,10
2025/3/12 15:30,75.71,7905.63,晴,22.5,3,0,84,0
2025/3/12 16:00,76.55,8249.51,晴,22.3,3,0,84.5,0
2025/3/12 16:30,87.99,8605.26,晴,22.1,3,0,85,0
2025/3/12 17:00,135.96,9038.84,晴,22,3,0,85.5,0
2025/3/12 17:30,180.13,9194.86,晴,21.9,3,0,86,0
2025/3/12 18:00,198.86,9366.75,晴,21.75,3,0,87.5,0
2025/3/12 18:30,253.97,9382.25,晴,21.6,1.5,0,89,0
2025/3/12 19:00,221.27,9269.84,晴,21.35,0,0,89,0
2025/3/12 19:30,157.79,9170.81,晴,21.1,1,0,89,0
2025/3/12 20:00,137.85,8960.45,晴,21,2,0,89.5,0
2025/3/12 20:30,124.84,8720.68,晴,20.9,2,0,90,0
2025/3/12 21:00,117.93,8456.03,晴,20.7,2,0,90.5,0
2025/3/12 21:30,114.43,8276,晴,20.5,3,0,91,0
2025/3/12 22:00,106.05,8135.98,晴,20.65,4,0,90.5,0
2025/3/12 22:30,111.28,7972.89,晴,20.8,3.5,0,90,0
2025/3/12 23:00,108.06,7813.37,晴,21.1,3,0,88.5,0
2025/3/12 23:30,107.79,7618.76,晴,21.4,3,10,87,10
2025/3/13 0:00,103.72,7459.95,晴,21.4,3,10,86.5,10
2025/3/13 0:30,103,7275.57,晴,21.4,4,0,86,0
2025/3/13 1:00,92.25,7080.45,晴,21.75,5,0,84,0
2025/3/13 1:30,91.2,6868.68,晴,22.1,5,0,82,0
2025/3/13 2:00,99.99,6730.99,晴,22.7,5,0,79,0
2025/3/13 2:30,94.78,6671.38,阴,23.3,4.5,0,76,0
2025/3/13 3:00,97.55,6705,阴,24.55,4,0,70,0
2025/3/13 3:30,101.74,6676.2,晴,25.8,4,0,64,0
2025/3/13 4:00,105.73,6744.36,晴,26.35,4,0,59.5,0
2025/3/13 4:30,107.65,6856.37,晴,26.9,6,0,55,0
2025/3/13 5:00,111.42,7065.39,晴,27.55,8,0,52,0
2025/3/13 5:30,122.06,7420.45,晴,28.2,7.5,10,49,10
2025/3/13 6:00,141.35,7740.36,晴,28.8,7,10,50,10
2025/3/13 6:30,242.33,8082.84,晴,29.4,7,0,51,0
2025/3/13 7:00,228.54,8081.71,晴,29,7,0,54.5,0
2025/3/13 7:30,159.58,7989.15,晴,28.6,7.5,0,58,0
2025/3/13 8:00,60.8,7663.71,晴,28.8,8,0,58,0
2025/3/13 8:30,34.41,7440.02,晴,29,7.5,10,58,10
2025/3/13 9:00,30.93,7063.49,晴,28.6,7,10,59,10
2025/3/13 9:30,50.05,6801.45,晴,28.2,7,0,60,0
2025/3/13 10:00,28.85,6487.42,晴,28.2,7,0,60,0
2025/3/13 10:30,18.3,6325.09,晴,28.2,7.5,0,60,0
2025/3/13 11:00,6.83,6140.22,晴,27.5,8,0,62.5,0
2025/3/13 11:30,16,6137.18,晴,26.8,7.5,10,65,10
2025/3/13 12:00,9.15,6135.59,晴,26.25,7,10,68.5,10
2025/3/13 12:30,2.89,6187.77,晴,25.7,7,0,72,0
2025/3/13 13:00,3.42,6374.94,晴,25.1,7,0,73.5,0
2025/3/13 13:30,26.06,6653.1,晴,24.5,6,0,75,0
2025/3/13 14:00,53.2,7065.38,晴,24.3,5,0,75,0
2025/3/13 14:30,37.9,7580.02,晴,24.1,3.5,10,75,10
2025/3/13 15:00,70.44,8104.62,晴,24.35,2,10,75,10
2025/3/13 15:30,81.45,8634.94,晴,24.6,2,0,75,0
2025/3/13 16:00,104.24,9182.49,晴,24.5,2,0,75,0
2025/3/13 16:30,127.1,9812.82,晴,24.4,1.5,0,75,0
2025/3/13 17:00,159.15,10460.55,晴,24.1,1,0,75.5,0
2025/3/13 17:30,284.41,10814.23,晴,23.8,0.5,0,76,0
2025/3/13 18:00,2620.63,11074.07,晴,22.85,0,0,80,0
2025/3/13 18:30,228.36,10874.04,晴,21.9,0,0,84,0
2025/3/13 19:00,249.25,10636.47,晴,22.05,0,0,84,0
2025/3/13 19:30,220.85,10325.65,晴,22.2,1.5,0,84,0
2025/3/13 20:00,176.39,10035.77,晴,22.05,3,0,85.5,0
2025/3/13 20:30,152.74,9638.63,晴,21.9,3,0,87,0
2025/3/13 21:00,138.6,9193.59,晴,21.45,3,0,88.5,0
2025/3/13 21:30,143.67,8911.72,晴,21,2.5,0,90,0
2025/3/13 22:00,155.39,8734.49,晴,20.7,2,0,91,0
2025/3/13 22:30,138.8,8438.58,晴,20.4,2,0,92,0
2025/3/13 23:00,137.31,8197.24,晴,20.7,2,0,92.5,0
2025/3/13 23:30,142.23,7935.69,晴,21,1.5,0,93,0
2025/3/14 0:00,153.6,7748.64,晴,21,1,0,93,0
2025/3/14 0:30,133.11,7551.49,晴,21,1.5,0,93,0
2025/3/14 1:00,118.88,7296.38,晴,21.5,2,0,92.5,0
2025/3/14 1:30,112.76,7138.06,晴,22,2.5,0,92,0
2025/3/14 2:00,114.33,6953.19,晴,22.3,3,0,89,0
2025/3/14 2:30,117.18,6938.11,晴,22.6,3,0,86,0
2025/3/14 3:00,115.49,6862.24,晴,24.65,3,0,77.5,0
2025/3/14 3:30,126,6929.87,晴,26.7,2.5,0,69,0
2025/3/14 4:00,134.62,6900.62,晴,27.9,2,0,64,0
2025/3/14 4:30,131.94,7044.93,晴,29.1,3.5,0,59,0
2025/3/14 5:00,135.8,7059.49,晴,29.9,5,0,55.5,0
2025/3/14 5:30,130.96,7314.68,晴,30.7,5.5,0,52,0
2025/3/14 6:00,179.04,7790.83,晴,31.6,6,0,48,0
2025/3/14 6:30,233.85,8227.11,晴,32.5,6.5,0,44,0
2025/3/14 7:00,142.39,8318.78,晴,32.5,7,0,45.5,0
2025/3/14 7:30,33.94,8172.32,晴,32.5,7.5,0,47,0
2025/3/14 8:00,18.1,7911.31,晴,31.8,8,0,47.5,0
2025/3/14 8:30,29.89,7638.7,晴,31.1,8,10,48,10
2025/3/14 9:00,27.83,7259.7,晴,31.3,8,10,49,10
2025/3/14 9:30,12.93,7067.32,晴,31.5,8,0,50,0
2025/3/14 10:00,15.17,6906.47,晴,31.45,8,0,49.5,0
2025/3/14 10:30,-13.8,6876.68,晴,31.4,7,0,49,0
2025/3/14 11:00,-3.6,6994.22,晴,30.6,6,0,52,0
2025/3/14 11:30,4.77,6926.65,多云,29.8,5.5,75,55,75
2025/3/14 12:00,8.71,7097.96,多云,29.3,5,75,58,75
2025/3/14 12:30,25.37,7388.47,晴,28.8,4,0,61,0
2025/3/14 13:00,46.46,7715.28,晴,28.25,3,0,63.5,0
2025/3/14 13:30,59.75,8166.02,晴,27.7,4,0,66,0
2025/3/14 14:00,69.58,8603.4,晴,27.65,5,0,65,0
2025/3/14 14:30,82.86,9112.69,多云,27.6,7,75,64,75
2025/3/14 15:00,124.5,9786.98,多云,27.45,9,75,64,75
2025/3/14 15:30,163.19,10387.64,晴,27.3,8.5,0,64,0
2025/3/14 16:00,112,11103.44,晴,25.8,8,0,73.5,0
2025/3/14 16:30,94.14,11721.19,晴,24.3,9.5,0,83,0
2025/3/14 17:00,339.73,12156.24,晴,24,11,0,86,0
2025/3/14 17:30,118.82,12158.43,晴,23.7,10.5,0,89,0
2025/3/14 18:00,281,12038.34,晴,23.35,10,0,90,0
2025/3/14 18:30,177.83,11818.95,晴,23,9.5,0,91,0
2025/3/14 19:00,248.9,11476.47,晴,23.1,9,0,91,0
2025/3/14 19:30,155.48,11203.55,晴,23.2,8,0,91,0
2025/3/14 20:00,158.67,10874.51,晴,23.25,7,0,91.5,0
2025/3/14 20:30,176.08,10502.68,多云,23.3,6,40,92,40
2025/3/14 21:00,158.48,10046.39,多云,23.25,5,40,91,40
2025/3/14 21:30,130.19,9780.67,晴,23.2,4.5,0,90,0
2025/3/14 22:00,125.12,9491.42,晴,23.5,4,0,89,0
2025/3/14 22:30,127.79,9107.11,晴,23.8,3.5,0,88,0
2025/3/14 23:00,113.74,8798.83,晴,23.5,3,0,86.5,0
2025/3/14 23:30,112.82,8427.43,阴,23.2,3,90,85,90
2025/3/15 0:00,113.5,8219.6,阴,23.25,3,90,84.5,90
2025/3/15 0:30,105.48,7914.39,晴,23.3,3.5,0,84,0
2025/3/15 1:00,104.82,7698.13,晴,23.4,4,0,83,0
2025/3/15 1:30,104.83,7404.73,晴,23.5,4,0,82,0
2025/3/15 2:00,103.54,7244.07,晴,24.15,4,0,80.5,0
2025/3/15 2:30,104.45,7099.84,阴,24.8,4,90,79,90
2025/3/15 3:00,102.31,7010.76,阴,25.5,4,90,76.5,90
2025/3/15 3:30,110.96,6968.81,晴,26.2,3.5,0,74,0
2025/3/15 4:00,110.48,6928.8,晴,27.25,3,0,69,0
2025/3/15 4:30,114.78,6977.3,晴,28.3,5,0,64,0
2025/3/15 5:00,116.14,7086.72,晴,29.45,7,0,59.5,0
2025/3/15 5:30,117.66,7208.32,多云,30.6,7,75,55,75
2025/3/15 6:00,134.59,7323.19,多云,31.1,7,75,52,75
2025/3/15 6:30,133.34,7472.99,晴,31.6,7.5,0,49,0
2025/3/15 7:00,91.82,7584.09,晴,31.75,8,0,50,0
2025/3/15 7:30,28.38,7582.11,晴,31.9,7,0,51,0
2025/3/15 8:00,2.85,7513.44,晴,31.05,6,0,55,0
2025/3/15 8:30,4.78,7451.77,多云,30.2,7.5,50,59,50
2025/3/15 9:00,9.66,7058.46,多云,29.95,9,50,60,50
2025/3/15 9:30,2.9,6646.87,晴,29.7,9.5,0,61,0
2025/3/15 10:00,-3.6,6577.43,晴,29.7,10,0,61,0
2025/3/15 10:30,-1.56,6548.1,晴,29.7,8,0,61,0
2025/3/15 11:00,-2.12,6636.25,晴,29.55,6,0,60,0
2025/3/15 11:30,4.39,6818.15,多云,29.4,5,40,59,40
2025/3/15 12:00,9.46,7067.27,多云,29.05,4,40,60,40
2025/3/15 12:30,18.77,7337.82,晴,28.7,3.5,0,61,0
2025/3/15 13:00,43.87,7599.08,晴,28.7,3,0,61,0
2025/3/15 13:30,45.21,8003.96,晴,28.7,3,0,61,0
2025/3/15 14:00,50.64,8497.11,晴,28.2,3,0,63,0
2025/3/15 14:30,81.72,8991.57,多云,27.7,3,60,65,60
2025/3/15 15:00,91.96,9521.73,多云,27,3,60,67.5,60
2025/3/15 15:30,118.08,10149.51,晴,26.3,3,0,70,0
2025/3/15 16:00,150.55,10806.52,晴,25.4,3,0,77.5,0
2025/3/15 16:30,77.64,11288.57,晴,24.5,1.5,0,85,0
2025/3/15 17:00,109.48,11801.13,晴,24.25,0,0,86.5,0
2025/3/15 17:30,188.24,12049.66,晴,24,0,0,88,0
2025/3/15 18:00,5647.96,11969.39,晴,23.95,0,0,89,0
2025/3/15 18:30,6085.69,11743.82,晴,23.9,1.5,0,90,0
2025/3/15 19:00,282.97,11526.25,晴,23.75,3,0,89.5,0
2025/3/15 19:30,3020.66,11258.26,晴,23.6,3.5,0,89,0
2025/3/15 20:00,99.31,10960.25,晴,23.55,4,0,89,0
2025/3/15 20:30,124.72,10545.61,晴,23.5,4,0,89,0
2025/3/15 21:00,128.34,10174.19,晴,24.1,4,0,79,0
2025/3/15 21:30,134.02,9895.08,晴,24.7,4,0,69,0
2025/3/15 22:00,129.43,9587.79,晴,25,4,0,65,0
2025/3/15 22:30,139.57,9299.06,晴,25.3,4,0,61,0
2025/3/15 23:00,140.52,8910.73,晴,25.55,4,0,59.5,0
2025/3/15 23:30,145.92,8558.86,多云,25.8,3,40,58,40
2025/3/16 0:00,156.54,8321.57,多云,25.8,2,40,57.5,40
2025/3/16 0:30,149.58,7968.7,晴,25.8,3.5,0,57,0
2025/3/16 1:00,129.81,7701.09,晴,26.45,5,0,53.5,0
2025/3/16 1:30,106.25,7477.71,晴,27.1,5,0,50,0
2025/3/16 2:00,82.39,7275.3,晴,27.6,5,0,49.5,0
2025/3/16 2:30,82.25,7120.2,阴,28.1,5,90,49,90
2025/3/16 3:00,80.45,7038.45,阴,30,5,90,43.5,90
2025/3/16 3:30,74.92,6947.71,晴,31.9,6,0,38,0
2025/3/16 4:00,78.07,6885.94,晴,32.4,7,0,35,0
2025/3/16 4:30,78.01,6888.4,晴,32.9,7,0,32,0
2025/3/16 5:00,76.68,6868.12,晴,33.7,7,0,31,0
2025/3/16 5:30,71.21,6955.95,阴,34.5,8,90,30,90
2025/3/16 6:00,57.91,7037.15,阴,35.4,9,90,27.5,90
2025/3/16 6:30,64.09,7052.92,晴,36.3,8.5,0,25,0
2025/3/16 7:00,20.41,7061.28,晴,37.05,8,0,23.5,0
2025/3/16 7:30,-11.11,7068.98,晴,37.8,7.5,0,22,0
2025/3/16 8:00,0.79,7086.46,晴,38.05,7,0,21,0
2025/3/16 8:30,-2.06,7084.67,阴,38.3,7,90,20,90
2025/3/16 9:00,-2.79,6974.91,阴,37.8,7,90,20,90
2025/3/16 9:30,4.05,7114.31,晴,37.3,5.5,0,20,0
2025/3/16 10:00,-1.75,7218.54,晴,36.95,4,0,20,0
2025/3/16 10:30,-13.05,7466.51,晴,36.6,4.5,0,20,0
2025/3/16 11:00,-22.8,7545.79,晴,36.4,5,0,21,0
2025/3/16 11:30,8.92,7591.34,阴,36.2,5.5,90,22,90
2025/3/16 12:00,39.73,7821.84,阴,35.3,6,90,24,90
2025/3/16 12:30,6.25,8082.57,晴,34.4,6,0,26,0
2025/3/16 13:00,16.33,8243.58,晴,33.8,6,0,28,0
2025/3/16 13:30,-7.63,8572.03,晴,33.2,5.5,0,30,0
2025/3/16 14:00,22.55,9130.27,晴,32.85,5,0,30,0
2025/3/16 14:30,62.66,9802.55,多云,32.5,5,60,30,60
2025/3/16 15:00,37.96,10420.17,多云,32.4,5,60,29,60
2025/3/16 15:30,16.67,10827.99,晴,32.3,9,0,28,0
2025/3/16 16:00,18.31,11319.81,晴,32.5,13,0,27,0
2025/3/16 16:30,-5.33,11512.7,晴,32.7,13,0,26,0
2025/3/16 17:00,87,11874.31,晴,31.7,13,0,28,0
2025/3/16 17:30,95.65,12051.82,阴,30.7,14.5,90,30,90
2025/3/16 18:00,108.39,12049.87,阴,26.5,16,90,57.5,90
2025/3/16 18:30,102.67,11923.32,晴,22.3,15.5,0,85,0
2025/3/16 19:00,94.43,11713.57,晴,21.65,15,0,84,0
2025/3/16 19:30,106.36,11377.62,晴,21,14.5,0,83,0
2025/3/16 20:00,121.78,11016.45,晴,20.1,14,0,82.5,0
2025/3/16 20:30,91.6,10565.64,阴,19.2,13.5,100,82,100
2025/3/16 21:00,80.76,10157.19,阴,18.9,13,100,81.5,100
2025/3/16 21:30,79.74,9761.8,晴,18.6,12,0,81,0
2025/3/16 22:00,58.98,9365.41,晴,18.85,11,0,77,0
2025/3/16 22:30,71.25,8970.35,晴,19.1,10.5,0,73,0
2025/3/16 23:00,61.17,8651.39,晴,18.45,10,0,73.5,0
2025/3/16 23:30,71.63,8343.19,多云,17.8,10,40,74,40
2025/3/17 0:00,73.03,8045.12,多云,17.75,10,40,73,40
2025/3/17 0:30,76.3,7747.04,晴,17.7,10.5,0,72,0
2025/3/17 1:00,76.57,7416.37,晴,17.8,11,0,65,0
2025/3/17 1:30,79.56,7167.44,晴,17.9,9.5,0,58,0
2025/3/17 2:00,78.14,6963.14,晴,18.05,8,0,56.5,0
2025/3/17 2:30,82.03,6935.03,多云,18.2,8.5,40,55,40
2025/3/17 3:00,84.96,6777,多云,18.1,9,40,54.5,40
2025/3/17 3:30,85.01,6689.58,晴,18,9.5,0,54,0
2025/3/17 4:00,89.76,6706.45,晴,18.1,10,0,51,0
2025/3/17 4:30,78.8,6879.95,晴,18.2,10,0,48,0
2025/3/17 5:00,77.63,7032.99,晴,18.55,10,0,51.5,0
2025/3/17 5:30,95.15,7410.97,晴,18.9,9.5,25,55,25
2025/3/17 6:00,134.54,7772.03,晴,18.9,9,25,53.5,25
2025/3/17 6:30,159.36,7967.12,晴,18.9,9,0,52,0
2025/3/17 7:00,118.1,8033.74,晴,18.85,9,0,52,0
2025/3/17 7:30,61.17,7726.18,晴,18.8,9.5,0,52,0
2025/3/17 8:00,-6.35,7304.29,晴,19.3,10,0,55,0
2025/3/17 8:30,-2.04,6932.52,晴,19.8,9.5,25,58,25
2025/3/17 9:00,-20.01,6408.57,晴,19.7,9,25,57.5,25
2025/3/17 9:30,-21.29,5866.13,晴,19.6,8.5,0,57,0
2025/3/17 10:00,-10.93,5465.2,晴,19.5,8,0,58.5,0
2025/3/17 10:30,-22.52,5325.5,晴,19.4,8.5,0,60,0
2025/3/17 11:00,-27.05,5024.56,晴,19.3,9,0,59.5,0
2025/3/17 11:30,-28.03,4751.18,多云,19.2,9,40,59,40
2025/3/17 12:00,-27.84,4667.54,多云,19,9,40,60.5,40
2025/3/17 12:30,-26.44,4606.04,晴,18.8,8.5,0,62,0
2025/3/17 13:00,-23.61,4584.01,晴,18.95,8,0,64,0
2025/3/17 13:30,-12.2,4709.25,晴,19.1,7.5,0,66,0
2025/3/17 14:00,35.66,4880.91,晴,19.1,7,0,65.5,0
2025/3/17 14:30,-20.39,5144.54,多云,19.1,6.5,40,65,40
2025/3/17 15:00,17.31,5560.79,多云,19.25,6,40,64.5,40
